id,is_zone,through_flow_allowed
6133,true,true
6134,true,true
6135,true,true
6136,true,true
6137,true,true
6138,true,true
6139,true,true
6140,true,true
6141,true,true
6142,true,true
6143,true,true
6144,true,true
6145,true,true
6146,true,true
6147,true,true
6148,true,true
6149,true,true
6150,true,true
6151,true,true
6152,true,true
6153,true,true
6154,true,true
6155,true,true
6156,true,true
6157,true,true
6158,true,true
6159,true,true
6160,true,true
6161,true,true
6162,true,true
6163,true,true
6164,true,true
6165,true,true
6166,true,true
6167,true,true
6168,true,true
6169,true,true
6170,true,true
6171,true,true
6172,true,true
6173,true,true
6174,true,true
6175,true,true
6176,true,true
6177,true,true
6178,true,true
6179,true,true
6180,true,true
6181,true,true
6182,true,true
6183,true,true
6184,true,true
6185,true,true
6186,true,true
6187,true,true
6188,true,true
6189,true,true
6190,true,true
6191,true,true
6192,true,true
6193,true,true
6194,true,true
6195,true,true
6196,true,true
6197,true,true
6198,true,true
6199,true,true
6200,true,true
6201,true,true
6202,true,true
6203,true,true
6204,true,true
6205,true,true
6206,true,true
6207,true,true
6208,true,true
6209,true,true
6210,true,true
6211,true,true
6212,true,true
6213,true,true
6214,true,true
6215,true,true
6216,true,true
6217,true,true
6218,true,true
6219,true,true
6220,true,true
6221,true,true
6222,true,true
6223,true,true
6224,true,true
6225,true,true
6226,true,true
6227,true,true
6228,true,true
6229,true,true
6230,true,true
6231,true,true
6232,true,true
6233,true,true
6234,true,true
6235,true,true
6236,true,true
6237,true,true
6238,true,true
6239,true,true
6240,true,true
6241,true,true
6242,true,true
6243,true,true
6244,true,true
6245,true,true
6246,true,true
6247,true,true
6248,true,true
6249,true,true
6250,true,true
6251,true,true
6252,true,true
6253,true,true
6254,true,true
6255,true,true
6256,true,true
6257,true,true
6258,true,true
6259,true,true
6260,true,true
6261,true,true
6262,true,true
6263,true,true
6264,true,true
6265,true,true
6266,true,true
6267,true,true
6268,true,true
6269,true,true
6270,true,true
6271,true,true
6272,true,true
6273,true,true
6274,true,true
6275,true,true
6276,true,true
6277,true,true
6278,true,true
6279,true,true
6280,true,true
6281,true,true
6282,true,true
6283,true,true
6284,true,true
6285,true,true
6286,true,true
6287,true,true
6288,true,true
6289,true,true
6290,true,true
6291,true,true
6292,true,true
6293,true,true
6294,true,true
6295,true,true
6296,true,true
6297,true,true
6298,true,true
6299,true,true
6300,true,true
6301,true,true
6302,true,true
6303,true,true
6304,true,true
6305,true,true
6306,true,true
6307,true,true
6308,true,true
6309,true,true
6310,true,true
6311,true,true
6312,true,true
6313,true,true
6314,true,true
6315,true,true
6316,true,true
6317,true,true
6318,true,true
6319,true,true
6320,true,true
6321,true,true
6322,true,true
6323,true,true
6324,true,true
6325,true,true
6326,true,true
6327,true,true
6328,true,true
6329,true,true
6330,true,true
6331,true,true
6332,true,true
6333,true,true
6334,true,true
6335,true,true
6336,true,true
6337,true,true
6338,true,true
6339,true,true
6340,true,true
6341,true,true
6342,true,true
6343,true,true
6344,true,true
6345,true,true
6346,true,true
6347,true,true
6348,true,true
6349,true,true
6350,true,true
6351,true,true
6352,true,true
6353,true,true
6354,true,true
6355,true,true
6356,true,true
6357,true,true
6358,true,true
6359,true,true
6360,true,true
6361,true,true
6362,true,true
6363,true,true
6364,true,true
6365,true,true
6366,true,true
6367,true,true
6368,true,true
6369,true,true
6370,true,true
6371,true,true
6372,true,true
6373,true,true
6374,true,true
6375,true,true
6376,true,true
6377,true,true
6378,true,true
6379,true,true
6380,true,true
6381,true,true
6382,true,true
6383,true,true
6384,true,true
6385,true,true
6386,true,true
6387,true,true
6388,true,true
6389,true,true
6390,true,true
6391,true,true
6392,true,true
6393,true,true
6394,true,true
6395,true,true
6396,true,true
6397,true,true
6398,true,true
6399,true,true
6400,true,true
6401,true,true
6402,true,true
6403,true,true
6404,true,true
6405,true,true
6406,true,true
6407,true,true
6408,true,true
6409,true,true
6410,true,true
6411,true,true
6412,true,true
6413,true,true
6414,true,true
6415,true,true
6416,true,true
6417,true,true
6418,true,true
6419,true,true
6420,true,true
6421,true,true
6422,true,true
6423,true,true
6424,true,true
6425,true,true
6426,true,true
6427,true,true
6428,true,true
6429,true,true
6430,true,true
6431,true,true
6432,true,true
6433,true,true
6434,true,true
6435,true,true
6436,true,true
6437,true,true
6438,true,true
6439,true,true
6440,true,true
6441,true,true
6442,true,true
6443,true,true
6444,true,true
6445,true,true
6446,true,true
6447,true,true
6448,true,true
6449,true,true
6450,true,true
6451,true,true
6452,true,true
6453,true,true
6454,true,true
6455,true,true
6456,true,true
6457,true,true
6458,true,true
6459,true,true
6460,true,true
6461,true,true
6462,true,true
6463,true,true
6464,true,true
6465,true,true
6466,true,true
6467,true,true
6468,true,true
6469,true,true
6470,true,true
6471,true,true
6472,true,true
6473,true,true
6474,true,true
6475,true,true
6476,true,true
6477,true,true
6478,true,true
6479,true,true
6480,true,true
6481,true,true
6482,true,true
6483,true,true
6484,true,true
6485,true,true
6486,true,true
6487,true,true
6488,true,true
6489,true,true
6490,true,true
6491,true,true
6492,true,true
6493,true,true
6494,true,true
6495,true,true
6496,true,true
6497,true,true
6498,true,true
6499,true,true
6500,true,true
6501,true,true
6502,true,true
6503,true,true
6504,true,true
6505,true,true
6506,true,true
6507,true,true
6508,true,true
6509,true,true
6510,true,true
6511,true,true
6512,true,true
6513,true,true
6514,true,true
6515,true,true
6516,true,true
6517,true,true
6518,true,true
6519,true,true
6520,true,true
6521,true,true
6522,true,true
6523,true,true
6524,true,true
6525,true,true
6526,true,true
6527,true,true
6528,true,true
6529,true,true
6530,true,true
6531,true,true
6532,true,true
6533,true,true
6534,true,true
6535,true,true
6536,true,true
6537,true,true
6538,true,true
6539,true,true
6540,true,true
6541,true,true
6542,true,true
6543,true,true
6544,true,true
6545,true,true
6546,true,true
6547,true,true
6548,true,true
6549,true,true
6550,true,true
6551,true,true
6552,true,true
6553,true,true
6554,true,true
6555,true,true
6556,true,true
6557,true,true
6558,true,true
6559,true,true
6560,true,true
6561,true,true
6562,true,true
6563,true,true
6564,true,true
6565,true,true
6566,true,true
6567,true,true
6568,true,true
6569,true,true
6570,true,true
6571,true,true
6572,true,true
6573,true,true
6574,true,true
6575,true,true
6576,true,true
6577,true,true
6578,true,true
6579,true,true
6580,true,true
6581,true,true
6582,true,true
6583,true,true
6584,true,true
6585,true,true
6586,true,true
6587,true,true
6588,true,true
6589,true,true
6590,true,true
6591,true,true
6592,true,true
6593,true,true
6594,true,true
6595,true,true
6596,true,true
6597,true,true
6598,true,true
6599,true,true
6600,true,true
6601,true,true
6602,true,true
6603,true,true
6604,true,true
6605,true,true
6606,true,true
6607,true,true
6608,true,true
6609,true,true
6610,true,true
6611,true,true
6612,true,true
6613,true,true
6614,true,true
6615,true,true
6616,true,true
6617,true,true
6618,true,true
6619,true,true
6620,true,true
6621,true,true
6622,true,true
6623,true,true
6624,true,true
6625,true,true
6626,true,true
6627,true,true
6628,true,true
6629,true,true
6630,true,true
6631,true,true
6632,true,true
6633,true,true
6634,true,true
6635,true,true
6636,true,true
6637,true,true
6638,true,true
6639,true,true
6640,true,true
6641,true,true
6642,true,true
6643,true,true
6644,true,true
6645,true,true
6646,true,true
6647,true,true
6648,true,true
6649,true,true
6650,true,true
6651,true,true
6652,true,true
6653,true,true
6654,true,true
6655,true,true
6656,true,true
6657,true,true
6658,true,true
6659,true,true
6660,true,true
6661,true,true
6662,true,true
6663,true,true
6664,true,true
6665,true,true
6666,true,true
6667,true,true
6668,true,true
6669,true,true
6670,true,true
6671,true,true
6672,true,true
6673,true,true
6674,true,true
6675,true,true
6676,true,true
6677,true,true
6678,true,true
6679,true,true
6680,true,true
6681,true,true
6682,true,true
6683,true,true
6684,true,true
6685,true,true
6686,true,true
6687,true,true
6688,true,true
6689,true,true
6690,true,true
6691,true,true
6692,true,true
6693,true,true
6694,true,true
6695,true,true
6696,true,true
6697,true,true
6698,true,true
6699,true,true
6700,true,true
6701,true,true
6702,true,true
6703,true,true
6704,true,true
6705,true,true
6706,true,true
6707,true,true
6708,true,true
6709,true,true
6710,true,true
6711,true,true
6712,true,true
6713,true,true
6714,true,true
6715,true,true
6716,true,true
6717,true,true
6718,true,true
6719,true,true
6720,true,true
6721,true,true
6722,true,true
6723,true,true
6724,true,true
6725,true,true
6726,true,true
6727,true,true
6728,true,true
6729,true,true
6730,true,true
6731,true,true
6732,true,true
6733,true,true
6734,true,true
6735,true,true
6736,true,true
6737,true,true
6738,true,true
6739,true,true
6740,true,true
6741,true,true
6742,true,true
6743,true,true
6744,true,true
6745,true,true
6746,true,true
6747,true,true
6748,true,true
6749,true,true
6750,true,true
6751,true,true
6752,true,true
6753,true,true
6754,true,true
6755,true,true
6756,true,true
6757,true,true
6758,true,true
6759,true,true
6760,true,true
6761,true,true
6762,true,true
6763,true,true
6764,true,true
6765,true,true
6766,true,true
6767,true,true
6768,true,true
6769,true,true
6770,true,true
6771,true,true
6772,true,true
6773,true,true
6774,true,true
6775,true,true
6776,true,true
6777,true,true
6778,true,true
6779,true,true
6780,true,true
6781,true,true
6782,true,true
6783,true,true
6784,true,true
6785,true,true
6786,true,true
6787,true,true
6788,true,true
6789,true,true
6790,true,true
6791,true,true
6792,true,true
6793,true,true
6794,true,true
6795,true,true
6796,true,true
6797,true,true
6798,true,true
6799,true,true
6800,true,true
6801,true,true
6802,true,true
6803,true,true
6804,true,true
6805,true,true
6806,true,true
6807,true,true
6808,true,true
6809,true,true
6810,true,true
6811,true,true
6812,true,true
6813,true,true
6814,true,true
6815,true,true
6816,true,true
6817,true,true
6818,true,true
6819,true,true
6820,true,true
6821,true,true
6822,true,true
6823,true,true
6824,true,true
6825,true,true
6826,true,true
6827,true,true
6828,true,true
6829,true,true
6830,true,true
6831,true,true
6832,true,true
6833,true,true
6834,true,true
6835,true,true
6836,true,true
6837,true,true
6838,true,true
6839,true,true
6840,true,true
6841,true,true
6842,true,true
6843,true,true
6844,true,true
6845,true,true
6846,true,true
6847,true,true
6848,true,true
6849,true,true
6850,true,true
6851,true,true
6852,true,true
6853,true,true
6854,true,true
6855,true,true
6856,true,true
6857,true,true
6858,true,true
6859,true,true
6860,true,true
6861,true,true
6862,true,true
6863,true,true
6864,true,true
6865,true,true
6866,true,true
6867,true,true
6868,true,true
6869,true,true
6870,true,true
6871,true,true
6872,true,true
6873,true,true
6874,true,true
6875,true,true
6876,true,true
6877,true,true
6878,true,true
6879,true,true
6880,true,true
6881,true,true
6882,true,true
6883,true,true
6884,true,true
6885,true,true
6886,true,true
6887,true,true
6888,true,true
6889,true,true
6890,true,true
6891,true,true
6892,true,true
6893,true,true
6894,true,true
6895,true,true
6896,true,true
6897,true,true
6898,true,true
6899,true,true
6900,true,true
6901,true,true
6902,true,true
6903,true,true
6904,true,true
6905,true,true
6906,true,true
6907,true,true
6908,true,true
6909,true,true
6910,true,true
6911,true,true
6912,true,true
6913,true,true
6914,true,true
6915,true,true
6916,true,true
6917,true,true
6918,true,true
6919,true,true
6920,true,true
6921,true,true
6922,true,true
6923,true,true
6924,true,true
6925,true,true
6926,true,true
6927,true,true
6928,true,true
6929,true,true
6930,true,true
6931,true,true
6932,true,true
6933,true,true
6934,true,true
6935,true,true
6936,true,true
6937,true,true
6938,true,true
6939,true,true
6940,true,true
6941,true,true
6942,true,true
6943,true,true
6944,true,true
6945,true,true
6946,true,true
6947,true,true
6948,true,true
6949,true,true
6950,true,true
6951,true,true
6952,true,true
6953,true,true
6954,true,true
6955,true,true
6956,true,true
6957,true,true
6958,true,true
6959,true,true
6960,true,true
6961,true,true
6962,true,true
6963,true,true
6964,true,true
6965,true,true
6966,true,true
6967,true,true
6968,true,true
6969,true,true
6970,true,true
6971,true,true
6972,true,true
6973,true,true
6974,true,true
6975,true,true
6976,true,true
6977,true,true
6978,true,true
6979,true,true
6980,true,true
6981,true,true
6982,true,true
6983,true,true
6984,true,true
6985,true,true
6986,true,true
6987,true,true
6988,true,true
6989,true,true
6990,true,true
6991,true,true
6992,true,true
6993,true,true
6994,true,true
6995,true,true
6996,true,true
6997,true,true
6998,true,true
6999,true,true
7000,true,true
7001,true,true
7002,true,true
7003,true,true
7004,true,true
7005,true,true
7006,true,true
7007,true,true
7008,true,true
7009,true,true
7010,true,true
7011,true,true
7012,true,true
7013,true,true
7014,true,true
7015,true,true
7016,true,true
7017,true,true
7018,true,true
7019,true,true
7020,true,true
7021,true,true
7022,true,true
7023,true,true
7024,true,true
7025,true,true
7026,true,true
7027,true,true
7028,true,true
7029,true,true
7030,true,true
7031,true,true
7032,true,true
7033,true,true
7034,true,true
7035,true,true
7036,true,true
7037,true,true
7038,true,true
7039,true,true
7040,true,true
7041,true,true
7042,true,true
7043,true,true
7044,true,true
7045,true,true
7046,true,true
7047,true,true
7048,true,true
7049,true,true
7050,true,true
7051,true,true
7052,true,true
7053,true,true
7054,true,true
7055,true,true
7056,true,true
7057,true,true
7058,true,true
7059,true,true
7060,true,true
7061,true,true
7062,true,true
7063,true,true
7064,true,true
7065,true,true
7066,true,true
7067,true,true
7068,true,true
7069,true,true
7070,true,true
7071,true,true
7072,true,true
7073,true,true
7074,true,true
7075,true,true
7076,true,true
7077,true,true
7078,true,true
7079,true,true
7080,true,true
7081,true,true
7082,true,true
7083,true,true
7084,true,true
7085,true,true
7086,true,true
7087,true,true
7088,true,true
7089,true,true
7090,true,true
7091,true,true
7092,true,true
7093,true,true
7094,true,true
7095,true,true
7096,true,true
7097,true,true
7098,true,true
7099,true,true
7100,true,true
7101,true,true
7102,true,true
7103,true,true
7104,true,true
7105,true,true
7106,true,true
7107,true,true
7108,true,true
7109,true,true
7110,true,true
7111,true,true
7112,true,true
7113,true,true
7114,true,true
7115,true,true
7116,true,true
7117,true,true
7118,true,true
7119,true,true
7120,true,true
7121,true,true
7122,true,true
7123,true,true
7124,true,true
7125,true,true
7126,true,true
7127,true,true
7128,true,true
7129,true,true
7130,true,true
7131,true,true
7132,true,true
7133,true,true
7134,true,true
7135,true,true
7136,true,true
7137,true,true
7138,true,true
7139,true,true
7140,true,true
7141,true,true
7142,true,true
7143,true,true
7144,true,true
7145,true,true
7146,true,true
7147,true,true
7148,true,true
7149,true,true
7150,true,true
7151,true,true
7152,true,true
7153,true,true
7154,true,true
7155,true,true
7156,true,true
7157,true,true
7158,true,true
7159,true,true
7160,true,true
7161,true,true
7162,true,true
7163,true,true
7164,true,true
7165,true,true
7166,true,true
7167,true,true
7168,true,true
7169,true,true
7170,true,true
7171,true,true
7172,true,true
7173,true,true
7174,true,true
7175,true,true
7176,true,true
7177,true,true
7178,true,true
7179,true,true
7180,true,true
7181,true,true
7182,true,true
7183,true,true
7184,true,true
7185,true,true
7186,true,true
7187,true,true
7188,true,true
7189,true,true
7190,true,true
7191,true,true
7192,true,true
7193,true,true
7194,true,true
7195,true,true
7196,true,true
7197,true,true
7198,true,true
7199,true,true
7200,true,true
7201,true,true
7202,true,true
7203,true,true
7204,true,true
7205,true,true
7206,true,true
7207,true,true
7208,true,true
7209,true,true
7210,true,true
7211,true,true
7212,true,true
7213,true,true
7214,true,true
7215,true,true
7216,true,true
7217,true,true
7218,true,true
7219,true,true
7220,true,true
7221,true,true
7222,true,true
7223,true,true
7224,true,true
7225,true,true
7226,true,true
7227,true,true
7228,true,true
7229,true,true
7230,true,true
7231,true,true
7232,true,true
7233,true,true
7234,true,true
7235,true,true
7236,true,true
7237,true,true
7238,true,true
7239,true,true
7240,true,true
7241,true,true
7242,true,true
7243,true,true
7244,true,true
7245,true,true
7246,true,true
7247,true,true
7248,true,true
7249,true,true
7250,true,true
7251,true,true
7252,true,true
7253,true,true
7254,true,true
7255,true,true
7256,true,true
7257,true,true
7258,true,true
7259,true,true
7260,true,true
7261,true,true
7262,true,true
7263,true,true
7264,true,true
7265,true,true
7266,true,true
7267,true,true
7268,true,true
7269,true,true
7270,true,true
7271,true,true
7272,true,true
7273,true,true
7274,true,true
7275,true,true
7276,true,true
7277,true,true
7278,true,true
7279,true,true
7280,true,true
7281,true,true
7282,true,true
7283,true,true
7284,true,true
7285,true,true
7286,true,true
7287,true,true
7288,true,true
7289,true,true
7290,true,true
7291,true,true
7292,true,true
7293,true,true
7294,true,true
7295,true,true
7296,true,true
7297,true,true
7298,true,true
7299,true,true
7300,true,true
7301,true,true
7302,true,true
7303,true,true
7304,true,true
7305,true,true
7306,true,true
7307,true,true
7308,true,true
7309,true,true
7310,true,true
7311,true,true
7312,true,true
7313,true,true
7314,true,true
7315,true,true
7316,true,true
7317,true,true
7318,true,true
7319,true,true
7320,true,true
7321,true,true
7322,true,true
7323,true,true
7324,true,true
7325,true,true
7326,true,true
7327,true,true
7328,true,true
7329,true,true
7330,true,true
7331,true,true
7332,true,true
7333,true,true
7334,true,true
7335,true,true
7336,true,true
7337,true,true
7338,true,true
7339,true,true
7340,true,true
7341,true,true
7342,true,true
7343,true,true
7344,true,true
7345,true,true
7346,true,true
7347,true,true
7348,true,true
7349,true,true
7350,true,true
7351,true,true
7352,true,true
7353,true,true
7354,true,true
7355,true,true
7356,true,true
7357,true,true
7358,true,true
7359,true,true
7360,true,true
7361,true,true
7362,true,true
7363,true,true
7364,true,true
7365,true,true
7366,true,true
7367,true,true
7368,true,true
7369,true,true
7370,true,true
7371,true,true
7372,true,true
7373,true,true
7374,true,true
7375,true,true
7376,true,true
7377,true,true
7378,true,true
7379,true,true
7380,true,true
7381,true,true
7382,true,true
7383,true,true
7384,true,true
7385,true,true
7386,true,true
7387,true,true
7388,true,true
